title,genre,subgenre,description,thumbnail,age_rating,cast
논/쟁,예능,교양,"논리 부족, 양극단의 시대를 살아가는 우리에게 꼭 필요한 토론! 한 주간 가장 뜨거운 이슈를 골라 날카로운 논쟁을 펼치는 프로그램",https://image.tmdb.org/t/p/w500/51C8mbTBW3CwPxgrzbet6wEKyI8.jpg,15세 이상,"오대영, 이수진"
다시 쓰는 건강노트,예능,교양,"건강 백세를 살아가기 위한 JTBC의 특별한 제안! 그동안 시청자들께 좋은 반응을 받았던 방송을 모아모아 건강노트에 기록해나간다. 다시 쓰는 건강노트에서는 건강을 지켜 삶을 당당히 지키고 있는 사람들의 진심 어린 조언을 통해, 초고령화 시,대에도 슬기롭게 장수하는 방법을 제시해보고자 한다.","https://image.tving.com/ntgs/contents/CTC/caip/CAIP0900/ko/20250303/1120/P001768563.jpg/dims/resize/F_webp,480",15세 이상,정보 없음
시청자의회,예능,교양,"시청자들의 의견을 수렴하여 방송 프로그램의 개선점을 모색하고, 시청자 참여를 통해 방송의 질을 높이는 프로그램.",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210604_266%2F1622770985558TPIK9_JPEG%2F4083a3ba0b7519fd0f30fb7e4d0fa0cd.jpg,전체 이용가,정보 없음
내 몸을 살리는 흥신소,예능,교양,새로운 건강법을 철저하게 각인되는 방법으로 알려주는 新개념 건강 프로그램. 사건 해결 100%에 도전하듯 무병장수할 수 있는 건강 비결을 알아본다.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20240715_20%2F1721003234754GG4TK_JPEG%2F57_34229833_poster_image_1721003234741.jpg,15세 이상,원기준
장르가 머니,예능,교양,"뉴스와 교양, 예능을 넘나들며 돈이 흐르는 ‘돈맥’을 집중 파헤칠 예정이다. MC는 방송과 OTT, 유튜브에서 맹활약을 보이고 있는 ‘대세 방송인’ 권혁수, JTBC 뉴스와 교양에서 톡톡 튀는 매력을 보여 온 아나운서 김하은이다.",https://image.tmdb.org/t/p/w500/xSsx0UN07wDevPdSbjYtHjtQW0v.jpg,12세 이상,권혁수
어쩌다 어른 10주년,예능,교양,각 분야의 전문가들이 출연하여 다양한 주제에 대해 이야기하는 프로그램의 10주년 특집.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250612_259%2F1749692503841UtG5O_JPEG%2F70e8a2253faf1aeb69f45e959192f17d.jpg,15세 이상,김상중
밀실70억,영화,스릴러,70억 원의 거액을 둘러싸고 밀실에 갇힌 사람들이 벌이는 예측 불가능한 심리 스릴러.,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241112_297%2F1731398398269D9loz_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,15세 이상,"에밀 허쉬, 케이트 보스워스"
적인걸 유령 늑대의 비밀,영화,"액션, 미스터리","실종 사건을 해결하러 풍도에 내려간 형부 추관 ‘적소사’와 ‘송구령’은 우연히 무녀의 분신 사건을 목격한다. 다음날, 강에서 여인의 시체가 발견되자 풍도 사람들은 외지인이 망령을 노하게 한 탓이라고 수군대는데...",https://image.tmdb.org/t/p/w500/aPU9fGPXTFDbtnhLyTRyYrsISJU.jpg,15세 이상,"리 민청, 타오 후이나, 허 갱, 루 위안위안, 춘위 샨샨"
서시 제국의 여신,영화,"로맨스, 미스터리",춘추 전국 시대. 월나라 미녀 서시는 자신의 아비를 죽인 오나라 장군에게 복수하기 위해 오나라에 세작으로 잠입한다. 빼어난 미모로 단숨에 왕의 총애를 받던 그녀가 월나라의 부흥을 위해 움직이기 시작한다.,https://image.tmdb.org/t/p/w500/pJM5KImt48y9eDTO6C99do3LEk4.jpg,15세 이상,"차오 시위에, 잉 하오밍, 뤄 리췬, 자오 잉쯔, 샤 샤"
소방관,영화,드라마,"살리기 위해, 살아남기 위해 하루하루가 마지막 현장인 소방관 팀은 열악한 환경 속에서도 화재 진압과 전원 구조라는 단 하나의 목표로 의기투합한다. 어느 날, 다급하게 119 신고 전화로 홍제동에 화재가 발생했다는 긴급 상황이 접수되자 팀원들은 위기를 직감하는데…",https://image.tmdb.org/t/p/w500/rizG7S7y1JkXmbYwOYSFIjyydPF.jpg,12세 이상,"주원, 곽도원, 유채명, 이유영, 김민재"
우리 헛간에 누군가 있다,영화,"판타지, 공포, 코미디",헛간에서 일어나는 기괴하고 코믹한 사건들을 그린 판타지 공포 영화입니다.,https://image.tmdb.org/t/p/w500/4NdUPvCk8S493EyBGDoHn8RE4rw.jpg,15세 이상,"마틴 스타, 암리타 아차리아, 키란 샤, 타운스 버너, 조이 빈터-한센"
헐리웃 가십 위클리,예능,토크쇼,"할리우드 연예계 소식을 다루는 주간 프로그램. 최신 가십, 루머, 비하인드 스토리 등을 다룬다.",정보 없음,15세 이상,정보 없음
아담,영화,로맨스,"아담은 레즈비언 누나의 집에 머물며 다양한 부류의 퀴어 친구들을 만나게 된다. 하루는 누나와 친구들을 따라 레즈비언 파티에 따라가게 되는데, 아담은 그곳에서 만난 레즈비언 여성을 보고 첫눈에 반한다. 그러나 그녀는 아담이 트랜스젠더 남성이라고 철썩같이 믿고 있는 상황. 과연 아담의 생애 첫 데이트는 어떻게 흘러갈까?",https://image.tmdb.org/t/p/w500/n4HBr4ps1OwO6OuNWG4Vt22kUfF.jpg,19세 이상,"니콜라스 알렉산더, 바비 살보르 메뉴즈, 레오 셩, 클로이 레빈, 마가렛 퀄리"
파더 앤 솔저,영화,"드라마, 액션","1917년, 바카리 디알로는 강제 징집된 17세 아들 티에르노의 곁을 지키기 위해 프랑스군에 입대한다. 두 사람은 함께 전선에 투입되고, 전쟁에 직면한다. 티에르노가 남자가 되는 법을 배우는 동안 바카리는 그가 무사히 돌아올 수 있도록 할 수 있는 모든 것을 한다.",https://image.tmdb.org/t/p/w500/n1LTDNQbe2pnlfn74ObzglRPdsp.jpg,12세 이상,"오마르 시, 알라산 지옹, 조나스 블로케, 바마르 칸, 알라산 시"
워리어,영화,"SF, 공포, 액션",쟈니는 반은 인간이고 반은 좀비인 살인 병기이다. 거대 조직의 실험실을 탈출한 후 아들을 잃고 복수에 불타는 존 레이 형제를 만나 각종 무술을 연마하게 된다. 그들은 감염자들의 치료제를 만들 수 있는 의사를 찾는 동시에 그들을 사냥하는 좀비와 용병단들과 치열한 대결을 벌인다.,https://image.tmdb.org/t/p/w500/4o7A1WyYo2kPhcdfeaZBdnOzKxD.jpg,15세 이상,"마이클 머천트, 펠릭스 코르테스 로드리게스, 제이슨 델가도, 데이비드 E. 맥마흔, 엘리 처치"
콜렉터,영화,"스릴러, 코미디, 액션",환상적인 호흡을 자랑하던 최고의 수금 콤비가 다시 뭉쳤다. 1편에서 죽은 줄 알았던 수가 살아돌아와서 프렌치에게 또다시 수금 제안을 하게 되고 둘은 3건의 극한 수금 작업을 하러 간다. 근데 이번엔 미행하던 자들도 따라붙었다. 한 건씩 수금을 해치울 때마다 밝혀지는 돈의 비밀. 둘은 무사히 수금을 마치고 돈을 받을 수 있을까?,https://image.tmdb.org/t/p/w500/1At454YPee4pVO39kUsHpPGmefq.jpg,15세이상관람가,"스콧 앳킨스, 루이스 맨딜로어, 메이링 응, 블라디미르 쿨리치, 마리아노 멘도사"
콘 에어,영화,"스릴러, 액션","최정예 특공대원 카메론 포우(니콜라스 케이지 분)는 제대하던 날 아내와 귀가하다가, 자신의 아내를 노리는 폭력배로부터 위협을 받는다. 불행하게도 카메론은 그들 중 한 명을 죽이게 된다. 사랑하는 아내와 아내의 뱃속에서 자라고 있는 딸을 지키기 위해서였다. 그로부터 8년 뒤, 모범수로 가석방된 카메론은 결코 타지 말았어야 할 죄수 수송기에 몸을 싣는다. 이 수송기는, 미국 전역의 형무소에 격리수용된 악명높은 죄수들만 따로 통합 수용하기 위하여 세워진 새 형무소로 흉악범들을 이송하는 임무를 띤 ‘콘 에어’ 수송기였다. 모범수인 카메론은 그 형무소까지 가지 않고 중간 기착지에서 내리도록 되어 있다. 콘 에어가 이륙하는 순간 카메론은 예상하지 못한 위기를 직감한다. 8명의 죄수들이 콘 에어를 공중납치해버린 것이다. 죄수들의 행동 대장은 ‘바이러스’란 별명을 가진 사이러스 그리섬(존 말코비치 분)이다. 카메론은 사태의 심각성과 신변의 위험을 깨닫지만 기내에 동승한 연방 보안 요원과 간수들이 속속 당하는 것을 보고만 있어야 할 만큼 속수무책이다. 연방 보안관이자 진압 대장인 빈스 라킨(존 쿠삭 분)과 FBI요원 그리고 특전반은 콘 에어가 착륙할 사막의 중간 기착지에 매복한 뒤 기습소탕작전을 준비하고 있다. 수송기에 탑승할 중간 기착지의 죄수들이 대기하고 있는 가운데 콘 에어가 서서히 착륙한다. 그러나 내리기로 되어 있던 카메론은 보이지 않고, 라킨의 상관은 기내의 보안요원이 전부 살해된 것으로 판단하고 콘 에어 수송기를 공중 폭파시키라는 명령을 내리는데..",https://image.tmdb.org/t/p/w500/1WGzV906MDSr4IFOtWxJC8wrhRu.jpg,15세 이상,"니콜라스 케이지, 존 쿠삭, 존 말코비치, 빙 레임스, 마이클티 윌리엄슨"
범죄도시3,영화,액션,"대체불가 괴물 형사 '마석도'가 서울 광역수사대로 이동 후, 신종 마약 사건의 배후인 '주성철'과 일본 야쿠자를 상대로 펼치는 통쾌한 범죄 소탕 작전을 그린 영화",https://www.thepreview.co.kr/news/photo/202305/20094_20654_1558.jpg,15세 이상,"마동석, 이준혁, 아오키 무네타카, 이범수, 김민재, 전석호, 고규필"
신세계,영화,"스릴러, 드라마","경찰청 수사기획과 강과장은 국내 최대 범죄 조직 골드문이 기업형 조직으로 세력이 확장되자 신입경찰 이자성에게 잠입수사를 명한다. 그리고 8년, 자성은 골드문의 2인자 정청의 오른팔이 되기에 이른다. 골드문 회장이 갑자기 사망하자, 강과장은 후계자 결정에 직접 개입하는 신세계 작전을 설계한다. 후계자 전쟁의 한 가운데, 정청은 지금까지 친형제처럼 함께 해 온 자성에게 강한 신뢰를 보는 반면 작전의 성공만 생각하는 강과장은 자성의 목을 조여만 간다. 신분이 노출될 위기에 처한 자성은 언제 자신을 배신할지 모르는 경찰과, 형제의 의리로 대하는 정청 사이에서 갈등하게 되는데...",https://image.tmdb.org/t/p/w500/yiDQaLGF6hXVdiKodfdurUcgxWV.jpg,19세 이상,"이정재, 최민식, 황정민, 박성웅, 송지효"
윈드리버,영화,"스릴러, 액션","발자국마저 사라지는 고요한 설원 위를 맨발로 달리던 한 소녀가 피를 토하며 죽는다. 윈드 리버의 야생동물 헌터 ‘코리’(제레미 레너)가 소녀의 시체를 발견하고, 신입 FBI요원 ‘제인’(엘리자베스 올슨)이 사건 담당자로 그곳에 도착한다. 범인이 남긴 증거는 눈보라에 휩싸여 점점 사라지고, 수사는 난항을 겪는다. 3년 전, 윈드 리버에서 벌어진 살인 사건과의 유사점을 발견한 ‘코리’가 수사에 공조하면서 두 사람은 범인의 그림자에 빠른 속도로 접근하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20170816_125%2F15028505755786Yz7r_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,15세 이상,"제레미 레너, 엘리자베스 올슨, 켈시 초우, 그레이엄 그린, 제임스 조던"
서복,영화,"스릴러, SF, 액션, 미스터리","과거 트라우마를 안겨준 사건으로 인해 외부와 단절된 삶을 살아가고 있는 전직 요원 기헌은 정보국으로부터 거절할 수 없는 마지막 제안을 받는다. 줄기세포 복제와 유전자 조작을 통해 만들어진 실험체 서복을 안전하게 이동시키는 일을 맡게 된 것. 하지만 임무 수행과 동시에 예기치 못한 공격을 받게 되고, 가까스로 빠져나온 기헌과 서복은 둘만의 특별한 동행을 시작하게 된다. 실험실 밖 세상을 처음 만나 모든 것이 신기하기만 한 서복과 생애 마지막 임무를 서둘러 마무리 짓고 싶은 기헌은 가는 곳마다 사사건건 부딪친다. 한편, 인류의 구원이자 재앙이 될 수도 있는 서복을 차지하기 위해 나선 여러 집단의 추적은 점점 거세지고 이들은 결국 피할 수 없는 선택을 하게 되는데…",https://image.tmdb.org/t/p/w500/6R3eKsdVS7ZWrY28QUt3DCG3N72.jpg,15세 이상,"공유, 박보검, 조우진, 장영남, 박병은"
폴리스 스토리 2014,영화,"스릴러, 드라마, 액션",평소 사이가 소원한 딸을 만나기 위해 ‘우’클럽을 찾은 강력계 형사 종 반장(성룡)은 갑작스러운 습격을 받게 된다. 범인은 딸의 남자친구이자 클럽의 주인인 우! 종 반장은 딸과 탈출을 시도하지만 도중에 붙잡힌 딸을 지키기 위해 함께 인질로 남는다. 클럽의 손님들까지 인질로 잡은 우는 경찰과 협상을 시작하고 협상 도중 인질로 잡힌 시민들이 모두 5년전 미해결 사건과 연관됐다는 충격적인 사실이 드러나는데…,https://image.tmdb.org/t/p/w500/s5pWZe0rCFZIHNiRaPKUmy2LEua.jpg,15세 이상,"성룡, 류엽, 경첨, 우영광, 은도"
골든 슬럼버,영화,"스릴러, 액션","착하고 성실한 택배기사 건우. 최근 모범시민으로 선정되어 유명세를 탄 그에게 고등학교 시절 친구 무열로부터 연락이 온다. 오랜만에 재회한 반가움도 잠시, 그들 눈 앞에서 유력 대선후보가 폭탄 테러에 의해 암살당하는 사건이 벌어진다. 당황한 건우에게 무열은 이 모든 것은 계획된 것이며, 건우를 암살범으로 만들고 그 자리에서 자폭 시키는 게 조직의 계획이라는 이야기를 전한다. 겨우 현장에서 도망치지만 순식간에 암살자로 지목되어 공개 수배된 건우. CCTV, 지문, 목격자까지 완벽히 조작된 상황, 무열이 남긴 명함 속 인물, 전직 요원인 민씨를 찾은 건우는 그를 통해 사건의 실체를 조금씩 알게 된다. 살아 남기 위해, 그리고 누명을 벗기 위해 필사적으로 맞서는 건우. 하지만 자신이 도망칠수록 오랜 친구인 동규, 금철, 선영마저 위험에 빠지게 되는데…",https://image.tmdb.org/t/p/w500/2SIyjVUgP4VJlrFF19geiDhsnK7.jpg,15세 이상,"강동원, 김의성, 유재명, 한효주, 김성균"
1987,영화,"드라마, 코미디","1987년, 19세가 된 리카르도가 나이트클럽 개업을 꿈꾸며 겪는 성장통을 유쾌하게 그린 코미디 드라마 영화.",https://image.tmdb.org/t/p/w500/1iw2xxhwhaAUaHb3mlBZyjb4gfo.jpg,15세 이상,"장카를 부셰, 클라우디오 콜란젤로, 상드린 비송, 로랑 크리스토프 드 뤼엘, 피에르뤼크 펑크"
봉신연의 조가풍운,영화,"판타지, 액션","반란군과의 전쟁에서 승리한 왕자 은수. 절세미인 달기와 부왕을 죽이고 왕좌에 오른다. 천륜을 저버린 만행과 폭정에 하늘이 노하고 원시천존은 천벌이 내려진 인간들을 구할 ‘봉신방’을 강지아에게 주어 인간계로 보낸다. 사대백후를 제거한 은수에게 마계가 동참하고 마침내 신계, 인간계, 마계의 전쟁이 불타오르는데… 장대한 판타지 액션 대서사시를 만난다",https://image.tmdb.org/t/p/w500/m2RkBs6hdaqOsDWeua7CJmPxP3V.jpg,12세 이상,"크리스 필립스, 이설견, 황보, 우사, 진목치"
보통의 가족,영화,드라마,"물질적 욕망을 우선시하며 살인자의 변호도 마다하지 않는 변호사 ‘재완’(설경구)과 원리원칙을 중요시 여기는 자상한 소아과의사 ‘재규’(장동건) 성공한 프리랜서 번역가로 자녀 교육, 시부모의 간병까지 모든 것을 해내는 ‘연경’(김희애)과 어린 아기를 키우지만, 자기 관리에 철저하며 가장 객관적인 시선으로 가족들을 바라보는 '지수'(수현) 서로 다른 신념을 추구하지만 흠잡을 곳 없는 평범한 가족이었던 네 사람. 어느 날, 아이들의 범죄 현장이 담긴 CCTV를 보게 되면서 사건을 둘러싼 이들의 갈등은 걷잡을 수 없이 커져간다. 그리고 매사 완벽해 보였던 이들은 모든 것이 무너져가는데… 신념을 지킬 것인가 본능을 따를 것인가 그날 이후, 인생의 모든 기준이 흔들리기 시작했다",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241025_277%2F1729846835618oKiXE_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,15세 이상,"설경구, 장동건, 김희애, 수현"
